FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
1081,2010,6,30,6/30/2010,10:46:00,3,TX,48,0,0,0,0,0,-97.0204,28.3285,-97.1363,28.3207,7.07,30,Tornado,#888888
1082,2010,6,30,6/30/2010,10:46:00,3,TX,48,0,0,0,0,0,-97.0204,28.3285,-97.1363,28.3207,7.07,30,Tornado,#888888
1083,2010,6,30,6/30/2010,10:46:00,3,TX,48,0,0,0,0,0,-97.0204,28.3285,-97.1363,28.3207,7.07,30,Tornado,#888888
1084,2010,9,8,9/8/2010,16:36:00,3,TX,48,1,0,0,0.2,0,-96.6333,32.5393,-96.5455,32.6619,9.89,704,Tornado,#0000FF
1085,2010,9,8,9/8/2010,16:36:00,3,TX,48,1,0,0,0.2,0,-96.6333,32.5393,-96.5455,32.6619,9.89,704,Tornado,#0000FF
1086,2010,9,8,9/8/2010,16:36:00,3,TX,48,1,0,0,0.2,0,-96.6333,32.5393,-96.5455,32.6619,9.89,704,Tornado,#0000FF
1087,2010,9,8,9/8/2010,16:36:00,3,TX,48,1,0,0,0.2,0,-96.6333,32.5393,-96.5455,32.6619,9.89,704,Tornado,#0000FF
1088,2010,9,8,9/8/2010,17:10:00,3,TX,48,2,1,0,0.75,0,-96.879,32.7744,-96.8737,32.8131,2.69,516,Tornado,#008000
1089,2010,10,24,10/24/2010,14:30:00,3,TX,48,0,0,0,0,0,-94.691,33.086,-94.641,33.092,2.98,75,Tornado,#888888
1090,2010,10,24,10/24/2010,16:43:00,3,TX,48,2,4,0,1,0,-96.5548,32.1949,-96.4621,32.2472,6.51,480,Tornado,#008000
1091,2010,10,24,10/24/2010,16:43:00,3,TX,48,2,4,0,1,0,-96.5548,32.1949,-96.4621,32.2472,6.51,480,Tornado,#008000
1092,2010,10,24,10/24/2010,16:43:00,3,TX,48,2,4,0,1,0,-96.5548,32.1949,-96.4621,32.2472,6.51,480,Tornado,#008000
