FID,yr,mo,dy,date,time,tz,st,stf,mag,inj,fat,loss,closs,slon,slat,elon,elat,len,wid,kind,stroke
574,1982,5,12,5/12/1982,16:42:00,3,TX,48,2,0,0,4,0,-98.57,31.53,-98.6,31.7,10,100,Tornado,#008000
575,1982,5,12,5/12/1982,16:42:00,3,TX,48,2,0,0,4,0,-98.57,31.53,-98.6,31.7,10,100,Tornado,#008000
576,1982,5,12,5/12/1982,16:42:00,3,TX,48,2,0,0,4,0,-98.57,31.53,-98.6,31.7,10,100,Tornado,#008000
577,1982,5,12,5/12/1982,16:42:00,3,TX,48,2,0,0,4,0,-98.57,31.53,-98.6,31.7,10,100,Tornado,#008000
578,1982,5,12,5/12/1982,16:42:00,3,TX,48,2,0,0,4,0,-98.57,31.53,-98.6,31.7,10,100,Tornado,#008000
579,1982,5,12,5/12/1982,16:47:00,3,TX,48,1,0,0,4,0,-98.43,31.68,-98.45,31.77,7,73,Tornado,#0000FF
580,1982,5,12,5/12/1982,16:47:00,3,TX,48,1,0,0,4,0,-98.43,31.68,-98.45,31.77,7,73,Tornado,#0000FF
581,1982,5,12,5/12/1982,17:30:00,3,TX,48,2,0,0,4,0,-98.47,31.8,-98.47,31.97,10,100,Tornado,#008000
582,1982,5,12,5/12/1982,17:30:00,3,TX,48,2,0,0,4,0,-98.47,31.8,-98.47,31.97,10,100,Tornado,#008000
583,1982,5,12,5/12/1982,17:30:00,3,TX,48,2,0,0,4,0,-98.47,31.8,-98.47,31.97,10,100,Tornado,#008000
584,1982,5,12,5/12/1982,17:30:00,3,TX,48,2,0,0,4,0,-98.47,31.8,-98.47,31.97,10,100,Tornado,#008000
585,1982,5,12,5/12/1982,17:30:00,3,TX,48,2,0,0,4,0,-98.47,31.8,-98.47,31.97,10,100,Tornado,#008000
586,1982,5,12,5/12/1982,17:40:00,3,TX,48,1,0,0,2,0,-97.93,32.3,-97.92,32.38,7,73,Tornado,#0000FF
587,1982,5,12,5/12/1982,17:40:00,3,TX,48,1,0,0,2,0,-97.93,32.3,-97.92,32.38,7,73,Tornado,#0000FF
588,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
589,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
590,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
591,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
592,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
593,1982,5,12,5/12/1982,18:05:00,3,TX,48,3,3,0,5,0,-98.68,31.83,-98.73,32.05,13,100,Tornado,#FFAA00
594,1982,5,12,5/12/1982,18:05:00,3,TX,48,1,0,0,2,0,-98.68,31.87,-98.68,31.93,4,50,Tornado,#0000FF
595,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
596,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
597,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
598,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
599,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
600,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
601,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
602,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
603,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
604,1982,5,12,5/12/1982,18:10:00,3,TX,48,2,2,0,6,0,-101.17,29.65,-100.88,29.47,19,120,Tornado,#008000
605,1982,5,12,5/12/1982,18:30:00,3,TX,48,1,0,0,2,0,-99.23,33.15,-99.15,33.32,10,73,Tornado,#0000FF
606,1982,5,12,5/12/1982,18:30:00,3,TX,48,1,0,0,2,0,-99.23,33.15,-99.15,33.32,10,73,Tornado,#0000FF
607,1982,5,12,5/12/1982,18:30:00,3,TX,48,1,0,0,2,0,-99.23,33.15,-99.15,33.32,10,73,Tornado,#0000FF
608,1982,5,12,5/12/1982,18:30:00,3,TX,48,1,0,0,2,0,-99.23,33.15,-99.15,33.32,10,73,Tornado,#0000FF
609,1982,5,12,5/12/1982,18:30:00,3,TX,48,1,0,0,2,0,-99.23,33.15,-99.15,33.32,10,73,Tornado,#0000FF
610,1982,5,12,5/12/1982,18:50:00,3,TX,48,2,0,0,5,0,-100.92,29.37,-100.8,29.37,5,80,Tornado,#008000
611,1982,5,12,5/12/1982,18:50:00,3,TX,48,2,0,0,5,0,-100.92,29.37,-100.8,29.37,5,80,Tornado,#008000
612,1982,5,12,5/12/1982,18:50:00,3,TX,48,2,0,0,5,0,-100.92,29.37,-100.8,29.37,5,80,Tornado,#008000
613,1982,5,12,5/12/1982,19:10:00,3,TX,48,1,0,0,5,0,-100.92,29.37,-100.85,29.37,3,50,Tornado,#0000FF
614,1982,5,12,5/12/1982,19:10:00,3,TX,48,1,0,0,5,0,-100.92,29.37,-100.85,29.37,3,50,Tornado,#0000FF
615,1982,5,12,5/12/1982,19:55:00,3,TX,48,1,0,0,2,0,-98.53,32.1,-98.42,32.25,10,50,Tornado,#0000FF
616,1982,5,12,5/12/1982,19:55:00,3,TX,48,1,0,0,2,0,-98.53,32.1,-98.42,32.25,10,50,Tornado,#0000FF
617,1982,5,12,5/12/1982,19:55:00,3,TX,48,1,0,0,2,0,-98.53,32.1,-98.42,32.25,10,50,Tornado,#0000FF
618,1982,5,12,5/12/1982,19:55:00,3,TX,48,1,0,0,2,0,-98.53,32.1,-98.42,32.25,10,50,Tornado,#0000FF
619,1982,5,12,5/12/1982,19:55:00,3,TX,48,1,0,0,2,0,-98.53,32.1,-98.42,32.25,10,50,Tornado,#0000FF
620,1982,5,12,5/12/1982,20:45:00,3,TX,48,0,0,0,1,0,-101.38,31.83,-101.25,31.83,7,40,Tornado,#888888
621,1982,5,12,5/12/1982,20:45:00,3,TX,48,0,0,0,1,0,-101.38,31.83,-101.25,31.83,7,40,Tornado,#888888
622,1982,5,12,5/12/1982,20:45:00,3,TX,48,0,0,0,1,0,-101.38,31.83,-101.25,31.83,7,40,Tornado,#888888
623,1982,5,12,5/12/1982,22:40:00,3,TX,48,1,0,0,3,0,-97.98,32.7,-97.93,32.78,6,50,Tornado,#0000FF
624,1982,5,12,5/12/1982,22:40:00,3,TX,48,1,0,0,3,0,-97.98,32.7,-97.93,32.78,6,50,Tornado,#0000FF
625,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
626,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
627,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
628,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
629,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
630,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
631,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
632,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
633,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
634,1982,5,12,5/12/1982,22:50:00,3,TX,48,2,0,0,5,0,-98,32.7,-97.78,32.97,20,73,Tornado,#008000
635,1982,5,13,5/13/1982,14:20:00,3,TX,48,3,1,1,5,0,-94.05,30.5,-93.95,30.62,8.5,150,Tornado,#FFAA00
636,1982,5,13,5/13/1982,14:20:00,3,TX,48,3,1,1,5,0,-94.05,30.5,-93.95,30.62,8.5,150,Tornado,#FFAA00
637,1982,5,13,5/13/1982,14:20:00,3,TX,48,3,1,1,5,0,-94.05,30.5,-93.95,30.62,8.5,150,Tornado,#FFAA00
638,1982,5,13,5/13/1982,14:20:00,3,TX,48,3,1,1,5,0,-94.05,30.5,-93.95,30.62,8.5,150,Tornado,#FFAA00
639,1982,5,13,5/13/1982,14:30:00,3,TX,48,2,0,0,5,0,-94,30.58,-93.92,30.65,6.5,60,Tornado,#008000
640,1982,5,13,5/13/1982,14:30:00,3,TX,48,2,0,0,5,0,-94,30.58,-93.92,30.65,6.5,60,Tornado,#008000
641,1982,5,13,5/13/1982,14:30:00,3,TX,48,2,0,0,5,0,-94,30.58,-93.92,30.65,6.5,60,Tornado,#008000
642,1982,5,13,5/13/1982,14:35:00,3,TX,48,1,0,0,4,0,-93.93,30.65,-93.9,30.68,3,47,Tornado,#0000FF
643,1982,5,16,5/16/1982,16:45:00,3,TX,48,0,0,0,1,0,-101.17,34.47,-101.15,34.57,8,50,Tornado,#888888
644,1982,5,16,5/16/1982,16:45:00,3,TX,48,0,0,0,1,0,-101.17,34.47,-101.15,34.57,8,50,Tornado,#888888
645,1982,5,16,5/16/1982,16:45:00,3,TX,48,0,0,0,1,0,-101.17,34.47,-101.15,34.57,8,50,Tornado,#888888
646,1982,5,16,5/16/1982,16:47:00,3,TX,48,1,0,0,3,0,-101.17,34.57,-101.17,34.62,3,100,Tornado,#0000FF
647,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
648,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
649,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
650,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
651,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
652,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
653,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
654,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
655,1982,5,16,5/16/1982,18:50:00,3,TX,48,3,0,0,4,0,-99.4,33.93,-99.12,34.07,15,150,Tornado,#FFAA00
656,1982,5,19,5/19/1982,17:53:00,3,TX,48,3,0,0,6,0,-100.88,35.55,-100.83,35.62,4,880,Tornado,#FFAA00
657,1982,5,19,5/19/1982,17:53:00,3,TX,48,3,0,0,6,0,-100.88,35.55,-100.83,35.62,4,880,Tornado,#FFAA00
658,1982,5,19,5/19/1982,18:12:00,3,TX,48,2,0,0,5,0,-100.75,35.58,-100.65,35.58,6,1760,Tornado,#008000
659,1982,5,19,5/19/1982,18:12:00,3,TX,48,2,0,0,5,0,-100.75,35.58,-100.65,35.58,6,1760,Tornado,#008000
660,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
661,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
662,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
663,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
664,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
665,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
666,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
667,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
668,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
669,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
670,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
671,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
672,1982,5,27,5/27/1982,20:10:00,3,TX,48,2,0,0,5,0,-100.87,32.17,-100.52,32.47,23,30,Tornado,#008000
673,1982,5,30,5/30/1982,19:29:00,3,TX,48,2,0,0,5,0,-99.97,33,-99.9,32.93,5,100,Tornado,#008000
674,1982,5,30,5/30/1982,19:29:00,3,TX,48,2,0,0,5,0,-99.97,33,-99.9,32.93,5,100,Tornado,#008000
675,1982,5,30,5/30/1982,20:15:00,3,TX,48,1,0,0,3,0,-99.75,32.92,-99.67,32.83,5,100,Tornado,#0000FF
676,1982,5,30,5/30/1982,20:15:00,3,TX,48,1,0,0,3,0,-99.75,32.92,-99.67,32.83,5,100,Tornado,#0000FF
677,1982,5,30,5/30/1982,20:15:00,3,TX,48,1,0,0,3,0,-99.75,32.92,-99.67,32.83,5,100,Tornado,#0000FF
678,1982,6,5,6/5/1982,18:32:00,3,TX,48,2,6,0,6,0,-101.38,35.67,-101.35,35.7,3,67,Tornado,#008000
679,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
680,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
681,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
682,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
683,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
684,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
685,1982,6,12,6/12/1982,19:30:00,3,TX,48,2,0,0,5,0,-104.53,31.97,-104.53,31.72,15,67,Tornado,#008000
686,1982,6,14,6/14/1982,19:09:00,3,TX,48,2,10,0,5,0,-101.2,36.2,-101,36.2,12.2,100,Tornado,#008000
687,1982,6,14,6/14/1982,19:09:00,3,TX,48,2,10,0,5,0,-101.2,36.2,-101,36.2,12.2,100,Tornado,#008000
688,1982,6,14,6/14/1982,19:09:00,3,TX,48,2,10,0,5,0,-101.2,36.2,-101,36.2,12.2,100,Tornado,#008000
689,1982,6,14,6/14/1982,19:09:00,3,TX,48,2,10,0,5,0,-101.2,36.2,-101,36.2,12.2,100,Tornado,#008000
690,1982,6,14,6/14/1982,19:09:00,3,TX,48,2,10,0,5,0,-101.2,36.2,-101,36.2,12.2,100,Tornado,#008000
691,1982,6,15,6/15/1982,20:30:00,3,TX,48,1,0,0,4,0,-98.1,32.08,-98.07,32.12,3,50,Tornado,#0000FF
692,1982,6,19,6/19/1982,6:50:00,3,TX,48,2,0,0,5,0,-99.83,31.83,-99.7,31.75,10,100,Tornado,#008000
693,1982,6,19,6/19/1982,6:50:00,3,TX,48,2,0,0,5,0,-99.83,31.83,-99.7,31.75,10,100,Tornado,#008000
694,1982,6,19,6/19/1982,6:50:00,3,TX,48,2,0,0,5,0,-99.83,31.83,-99.7,31.75,10,100,Tornado,#008000
695,1982,6,19,6/19/1982,6:50:00,3,TX,48,2,0,0,5,0,-99.83,31.83,-99.7,31.75,10,100,Tornado,#008000
696,1982,6,28,6/28/1982,19:00:00,3,TX,48,2,0,0,4,0,-95.13,31.07,-95.08,31.03,3,73,Tornado,#008000
697,1982,11,22,11/22/1982,16:25:00,3,TX,48,1,0,0,4,0,-96.47,33.53,-96.48,33.48,6,73,Tornado,#0000FF
698,1982,11,22,11/22/1982,18:50:00,3,TX,48,1,0,0,3,0,-96.1,33.65,-96.07,33.73,5,50,Tornado,#0000FF
699,1982,11,22,11/22/1982,18:50:00,3,TX,48,1,0,0,3,0,-96.1,33.65,-96.07,33.73,5,50,Tornado,#0000FF
700,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
701,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
702,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
703,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
704,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
705,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
706,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
707,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
708,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
709,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
710,1982,12,23,12/23/1982,12:37:00,3,TX,48,2,0,0,6,0,-94.13,33.15,-93.9,33.47,25,123,Tornado,#008000
711,1983,1,31,1/31/1983,9:30:00,3,TX,48,1,0,0,5,0,-96.17,29.4,-96.15,29.48,5,60,Tornado,#0000FF
712,1983,1,31,1/31/1983,9:30:00,3,TX,48,1,0,0,5,0,-96.17,29.4,-96.15,29.48,5,60,Tornado,#0000FF
713,1983,1,31,1/31/1983,10:15:00,3,TX,48,2,4,0,6,0,-96.13,29.78,-96.13,29.83,3,60,Tornado,#008000
714,1983,2,9,2/9/1983,14:25:00,3,TX,48,2,0,0,4,0,-95.35,29.48,-95.28,29.57,8,50,Tornado,#008000
715,1983,2,9,2/9/1983,14:25:00,3,TX,48,2,0,0,4,0,-95.35,29.48,-95.28,29.57,8,50,Tornado,#008000
716,1983,2,9,2/9/1983,14:25:00,3,TX,48,2,0,0,4,0,-95.35,29.48,-95.28,29.57,8,50,Tornado,#008000
717,1983,3,3,3/3/1983,16:50:00,3,TX,48,2,0,0,1,0,-101,34.85,-101,34.93,5,880,Tornado,#008000
718,1983,3,3,3/3/1983,16:50:00,3,TX,48,2,0,0,1,0,-101,34.85,-101,34.93,5,880,Tornado,#008000
719,1983,3,3,3/3/1983,17:59:00,3,TX,48,2,1,0,4,0,-100.95,35.03,-100.95,35.12,5,880,Tornado,#008000
720,1983,3,3,3/3/1983,17:59:00,3,TX,48,2,1,0,4,0,-100.95,35.03,-100.95,35.12,5,880,Tornado,#008000
721,1983,3,4,3/4/1983,7:15:00,3,TX,48,1,0,0,4,0,-98.92,29.93,-98.88,29.97,4,50,Tornado,#0000FF
722,1983,3,4,3/4/1983,7:20:00,3,TX,48,2,1,0,5,0,-98.83,29.9,-98.78,29.87,4,100,Tornado,#008000
723,1983,3,4,3/4/1983,12:15:00,3,TX,48,2,0,0,5,0,-94.62,33.5,-94.53,33.5,5,50,Tornado,#008000
724,1983,3,4,3/4/1983,12:15:00,3,TX,48,2,0,0,5,0,-94.62,33.5,-94.53,33.5,5,50,Tornado,#008000
725,1983,3,15,3/15/1983,17:00:00,3,TX,48,3,10,0,6,0,-98.32,26.05,-98.28,25.95,6.1,900,Tornado,#FFAA00
726,1983,3,15,3/15/1983,17:00:00,3,TX,48,3,10,0,6,0,-98.32,26.05,-98.28,25.95,6.1,900,Tornado,#FFAA00
727,1983,3,15,3/15/1983,17:00:00,3,TX,48,3,10,0,6,0,-98.32,26.05,-98.28,25.95,6.1,900,Tornado,#FFAA00
728,1983,5,13,5/13/1983,14:30:00,3,TX,48,1,0,0,1,0,-98.93,34.15,-98.8,34.18,6.8,50,Tornado,#0000FF
729,1983,5,13,5/13/1983,14:30:00,3,TX,48,1,0,0,1,0,-98.93,34.15,-98.8,34.18,6.8,50,Tornado,#0000FF
730,1983,5,13,5/13/1983,14:30:00,3,TX,48,1,0,0,1,0,-98.93,34.15,-98.8,34.18,6.8,50,Tornado,#0000FF
731,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
732,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
733,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
734,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
735,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
736,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
737,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
738,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
739,1983,5,18,5/18/1983,11:15:00,3,TX,48,1,0,0,3,0,-97.88,30.23,-97.7,30.48,13,60,Tornado,#0000FF
740,1983,5,20,5/20/1983,1:10:00,3,TX,48,1,0,0,3,0,-96.27,30.02,-96.22,30.02,3,167,Tornado,#0000FF
741,1983,5,20,5/20/1983,1:20:00,3,TX,48,2,5,1,6,0,-95.57,30.07,-95.45,30.07,7,333,Tornado,#008000
742,1983,5,20,5/20/1983,1:20:00,3,TX,48,2,5,1,6,0,-95.57,30.07,-95.45,30.07,7,333,Tornado,#008000
743,1983,5,20,5/20/1983,1:20:00,3,TX,48,2,5,1,6,0,-95.57,30.07,-95.45,30.07,7,333,Tornado,#008000
744,1983,5,20,5/20/1983,1:30:00,3,TX,48,2,7,1,6,0,-95.53,29.83,-95.37,29.93,12,333,Tornado,#008000
745,1983,5,20,5/20/1983,1:30:00,3,TX,48,2,7,1,6,0,-95.53,29.83,-95.37,29.93,12,333,Tornado,#008000
746,1983,5,20,5/20/1983,1:30:00,3,TX,48,2,7,1,6,0,-95.53,29.83,-95.37,29.93,12,333,Tornado,#008000
747,1983,5,20,5/20/1983,1:30:00,3,TX,48,2,7,1,6,0,-95.53,29.83,-95.37,29.93,12,333,Tornado,#008000
748,1983,5,20,5/20/1983,1:30:00,3,TX,48,2,7,1,6,0,-95.53,29.83,-95.37,29.93,12,333,Tornado,#008000
749,1983,5,20,5/20/1983,13:45:00,3,TX,48,2,9,1,6,0,-94.03,29.95,-94,29.97,3,167,Tornado,#008000
750,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
751,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
752,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
753,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
754,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
755,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
756,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
757,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
758,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
759,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
760,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
761,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
762,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
763,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
764,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
765,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
766,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
767,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
768,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
769,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
770,1983,5,20,5/20/1983,14:00:00,3,TX,48,2,2,1,5,0,-96.1,29.9,-95,29.92,4,333,Tornado,#008000
